"name","complexity","blocking","delay","between","free","timeComp1","timeComp2","edges","gradRate3","gradRate4","gradRate5","gradRate6","gradRate7"
"140955.json","39","14","25","5.0","4","67","57","9","0.004166666666666667","0.036333333333333336","0.12116666666666667","0.26266666666666666","0.42716666666666664"
"140994.json","33","10","23","3.0","4","58","51","7","0.005333333333333333","0.05366666666666667","0.17233333333333334","0.3475","0.521"
"1411.json","21","5","16","0.0","5","43","39","5","0.0185","0.12116666666666667","0.30633333333333335","0.5108333333333334","0.6926666666666667"
"141109.json","42","15","27","6.0","3","74","60","9","0.003","0.024666666666666667","0.09816666666666667","0.23033333333333333","0.3908333333333333"
"141137.json","40","13","27","5.0","3","71","58","8","0.0018333333333333333","0.025333333333333333","0.09866666666666667","0.24116666666666667","0.4018333333333333"
"141253.json","39","14","25","5.0","3","70","57","9","0.003833333333333333","0.036833333333333336","0.12366666666666666","0.27266666666666667","0.44166666666666665"
"141266.json","41","14","27","5.0","3","73","59","9","0.0033333333333333335","0.0265","0.10733333333333334","0.24183333333333334","0.4068333333333333"
"141288.json","42","16","26","7.0","3","73","60","9","0.003833333333333333","0.029833333333333333","0.112","0.251","0.41833333333333333"
"14135.json","40","16","24","6.0","4","72","58","10","0.004333333333333333","0.037","0.12533333333333332","0.25416666666666665","0.4081666666666667"
"141370.json","33","10","23","3.0","4","62","51","7","0.009833333333333333","0.06816666666666667","0.19533333333333333","0.368","0.5385"
"141399.json","36","11","25","3.0","4","65","54","8","0.004166666666666667","0.042833333333333334","0.149","0.309","0.485"
"141414.json","35","10","25","3.0","4","63","53","7","0.004","0.0435","0.15183333333333332","0.31833333333333336","0.49666666666666665"
"141424.json","35","10","25","4.0","4","63","53","6","0.004","0.036833333333333336","0.14633333333333334","0.30316666666666664","0.4713333333333333"
"141462.json","33","10","23","3.0","5","57","51","7","0.006","0.05416666666666667","0.17383333333333334","0.3408333333333333","0.5215"
"141499.json","40","14","26","5.0","4","72","58","9","0.0036666666666666666","0.03133333333333333","0.12433333333333334","0.2738333333333333","0.44566666666666666"
"141556.json","40","14","26","6.0","4","71","58","8","0.0028333333333333335","0.028333333333333332","0.1115","0.24433333333333335","0.4175"
"141588.json","33","9","24","3.0","5","58","51","6","0.005333333333333333","0.043833333333333335","0.165","0.327","0.518"
"141623.json","38","13","25","4.0","4","68","56","9","0.0031666666666666666","0.03916666666666667","0.13933333333333334","0.2941666666666667","0.4716666666666667"
"141728.json","34","11","23","5.0","5","58","52","6","0.0036666666666666666","0.04516666666666667","0.14183333333333334","0.2956666666666667","0.4705"
"141754.json","42","16","26","7.0","4","74","60","9","0.0025","0.027833333333333335","0.1105","0.24833333333333332","0.4083333333333333"
"141784.json","41","16","25","8.0","4","71","59","8","0.003","0.026333333333333334","0.109","0.2405","0.39216666666666666"
"141801.json","43","17","26","8.0","4","75","61","9","0.0033333333333333335","0.026166666666666668","0.10716666666666666","0.23533333333333334","0.395"
"141900.json","36","11","25","4.0","4","62","54","7","0.005","0.0435","0.1425","0.2981666666666667","0.4695"
"141934.json","42","15","27","6.0","3","74","60","9","0.0011666666666666668","0.024166666666666666","0.09933333333333333","0.235","0.39266666666666666"
"142018.json","34","11","23","4.0","4","59","52","7","0.008333333333333333","0.0535","0.16316666666666665","0.315","0.4875"
"142052.json","41","14","27","6.0","3","72","59","8","0.002","0.023833333333333335","0.09833333333333333","0.2385","0.4055"
"142094.json","39","12","27","4.0","3","70","57","8","0.0021666666666666666","0.0255","0.10883333333333334","0.24566666666666667","0.42683333333333334"
"142107.json","42","15","27","6.0","3","74","60","9","0.0028333333333333335","0.029666666666666668","0.10516666666666667","0.23533333333333334","0.3983333333333333"
"142125.json","39","14","25","5.0","4","67","57","9","0.0028333333333333335","0.035333333333333335","0.12583333333333332","0.2663333333333333","0.43133333333333335"
"142128.json","35","11","24","4.0","4","60","53","7","0.005166666666666667","0.051333333333333335","0.16066666666666668","0.31816666666666665","0.49483333333333335"
"142151.json","39","14","25","5.0","3","70","57","9","0.004166666666666667","0.035666666666666666","0.119","0.2668333333333333","0.43783333333333335"
"142172.json","42","15","27","6.0","3","74","60","9","0.001","0.023666666666666666","0.096","0.22866666666666666","0.38916666666666666"
"142324.json","45","18","27","8.0","3","78","63","10","0.0021666666666666666","0.020166666666666666","0.083","0.20283333333333334","0.36516666666666664"
"142325.json","46","19","27","8.0","3","80","64","11","0.0028333333333333335","0.022","0.08016666666666666","0.19483333333333333","0.3531666666666667"
"142350.json","31","9","22","2.0","4","55","49","7","0.008333333333333333","0.07766666666666666","0.21183333333333335","0.38666666666666666","0.5601666666666667"
"142362.json","33","11","22","4.0","5","57","51","7","0.010833333333333334","0.0615","0.18566666666666667","0.35533333333333333","0.5313333333333333"
"142395.json","39","15","24","6.0","4","69","57","9","0.007833333333333333","0.04533333333333334","0.14583333333333334","0.2966666666666667","0.4628333333333333"
"142402.json","29","8","21","2.0","5","50","47","6","0.011166666666666667","0.082","0.23333333333333334","0.4156666666666667","0.5883333333333334"
"142455.json","42","16","26","6.0","4","74","60","10","0.0035","0.033","0.112","0.25016666666666665","0.4065"
"142493.json","39","14","25","5.0","4","68","57","9","0.0035","0.0375","0.13033333333333333","0.2705","0.4455"
"142721.json","34","11","23","4.0","4","60","52","7","0.007833333333333333","0.061","0.1825","0.3466666666666667","0.525"
"142722.json","33","11","22","4.0","5","57","51","7","0.008","0.06266666666666666","0.178","0.3446666666666667","0.5128333333333334"
"142779.json","45","19","26","8.0","4","78","63","11","0.0031666666666666666","0.025833333333333333","0.095","0.22233333333333333","0.37533333333333335"
"142794.json","42","16","26","7.0","4","73","60","9","0.0028333333333333335","0.030166666666666668","0.10583333333333333","0.23783333333333334","0.4035"
"14284.json","36","13","23","4.0","4","65","54","9","0.007833333333333333","0.05616666666666666","0.16783333333333333","0.33","0.486"
"14297.json","37","14","23","4.0","4","67","55","10","0.005666666666666667","0.050666666666666665","0.15616666666666668","0.30316666666666664","0.4693333333333333"
"143030.json","40","15","25","4.999999999999999","4","68","58","10","0.0035","0.034666666666666665","0.1105","0.24366666666666667","0.39916666666666667"
"143093.json","45","18","27","7.0","3","78","63","11","0.002","0.021833333333333333","0.08716666666666667","0.2025","0.35983333333333334"
"143102.json","47","20","27","7.999999999999999","3","81","65","12","0.0023333333333333335","0.023666666666666666","0.08333333333333333","0.1995","0.3521666666666667"
"143127.json","42","15","27","5.0","3","74","60","10","0.0025","0.024","0.09616666666666666","0.23616666666666666","0.3955"
"143171.json","39","14","25","5.0","3","69","57","9","0.004666666666666667","0.041","0.12983333333333333","0.2738333333333333","0.44266666666666665"
"143213.json","42","17","25","6.0","4","71","60","11","0.0036666666666666666","0.029666666666666668","0.107","0.23383333333333334","0.3868333333333333"
"14326.json","38","15","23","4.0","4","69","56","11","0.007333333333333333","0.042666666666666665","0.13666666666666666","0.2838333333333333","0.4445"
"143278.json","45","18","27","6.999999999999999","3","78","63","11","0.0018333333333333333","0.022166666666666668","0.091","0.20783333333333334","0.362"
"143300.json","40","15","25","6.0","3","70","58","9","0.004166666666666667","0.035166666666666666","0.1225","0.2658333333333333","0.43933333333333335"
"143306.json","44","17","27","7.0","3","76","62","10","0.0018333333333333333","0.0205","0.08816666666666667","0.21416666666666667","0.3765"
"14353.json","28","7","21","2.0","4","52","46","5","0.013333333333333334","0.07533333333333334","0.2235","0.4081666666666667","0.5885"
"143601.json","38","13","25","5.0","3","70","56","8","0.004166666666666667","0.038","0.13333333333333333","0.2915","0.4538333333333333"
"143637.json","36","11","25","4.0","3","67","54","7","0.0028333333333333335","0.0385","0.14483333333333334","0.29633333333333334","0.478"
"143701.json","38","13","25","5.0","3","70","56","8","0.004","0.03183333333333333","0.127","0.27216666666666667","0.44566666666666666"
"143771.json","38","13","25","4.0","3","71","56","9","0.003833333333333333","0.03716666666666667","0.13033333333333333","0.26916666666666667","0.43983333333333335"
"143904.json","25","6","19","1.0","5","43","43","5","0.01633333333333333","0.11083333333333334","0.285","0.478","0.6581666666666667"
"14391.json","34","11","23","3.0","3","65","52","8","0.0055","0.053","0.15933333333333333","0.32233333333333336","0.49766666666666665"
"143932.json","37","12","25","4.0","3","67","55","8","0.0045","0.04033333333333333","0.14016666666666666","0.29483333333333334","0.4638333333333333"
"143957.json","41","14","27","6.0","3","72","59","8","0.0016666666666666668","0.024666666666666667","0.0995","0.23616666666666666","0.40166666666666667"
"144064.json","29","8","21","2.0","4","52","47","6","0.013833333333333333","0.08216666666666667","0.23333333333333334","0.416","0.5888333333333333"
"14415.json","37","12","25","4.0","3","69","55","8","0.0055","0.041666666666666664","0.1345","0.28633333333333333","0.4628333333333333"
"144174.json","42","15","27","6.0","3","74","60","9","0.0025","0.0275","0.09683333333333333","0.23783333333333334","0.39166666666666666"
"144283.json","43","16","27","6.0","3","76","61","10","0.0021666666666666666","0.024333333333333332","0.094","0.2225","0.38383333333333336"
"144305.json","42","15","27","6.0","3","74","60","9","0.0018333333333333333","0.024833333333333332","0.09266666666666666","0.2265","0.3868333333333333"
"144380.json","45","18","27","7.0","3","79","63","11","0.0026666666666666666","0.02266666666666667","0.08966666666666667","0.20816666666666667","0.36533333333333334"
"144417.json","32","9","23","3.0","4","56","50","6","0.007666666666666666","0.052333333333333336","0.17683333333333334","0.3481666666666667","0.5273333333333333"
"144490.json","41","14","27","6.0","3","72","59","8","0.0016666666666666668","0.028166666666666666","0.10316666666666667","0.22966666666666666","0.4051666666666667"
"144499.json","42","15","27","6.0","3","74","60","9","0.002","0.023","0.09233333333333334","0.21916666666666668","0.384"
"144547.json","40","13","27","5.0","3","71","58","8","0.0025","0.025833333333333333","0.10783333333333334","0.24933333333333332","0.41533333333333333"
"144564.json","38","13","25","5.0","4","65","56","8","0.0036666666666666666","0.037333333333333336","0.12516666666666668","0.2698333333333333","0.43683333333333335"
"144616.json","40","14","26","6.0","3","70","58","8","0.0025","0.029","0.11716666666666667","0.2505","0.4121666666666667"
"144697.json","43","16","27","7.0","3","75","61","9","0.0025","0.0245","0.09283333333333334","0.22383333333333333","0.3795"
"144776.json","37","11","26","4.0","3","66","55","7","0.0033333333333333335","0.035166666666666666","0.13316666666666666","0.2846666666666667","0.4633333333333333"
"144829.json","46","19","27","8.0","3","80","64","11","0.0021666666666666666","0.020166666666666666","0.0875","0.205","0.357"
"144867.json","44","17","27","7.0","3","77","62","10","0.0013333333333333333","0.022","0.096","0.22366666666666668","0.3858333333333333"
"144932.json","30","9","21","2.0","5","50","48","7","0.0085","0.06766666666666667","0.19816666666666666","0.37433333333333335","0.5416666666666666"
"145005.json","40","15","25","5.0","4","68","58","10","0.003833333333333333","0.030833333333333334","0.11683333333333333","0.2455","0.401"
"14503.json","37","12","25","4.0","3","69","55","8","0.005","0.0385","0.13566666666666666","0.2895","0.4555"
"145032.json","34","10","24","3.0","4","58","52","7","0.004","0.04933333333333333","0.162","0.3315","0.5085"
"145063.json","44","17","27","7.0","3","76","62","10","0.0015","0.0225","0.09116666666666666","0.21416666666666667","0.36866666666666664"
"145170.json","36","11","25","3.0","4","62","54","8","0.0025","0.031","0.121","0.2733333333333333","0.44733333333333336"
"145182.json","44","17","27","7.0","3","76","62","10","0.0013333333333333333","0.021666666666666667","0.09083333333333334","0.20883333333333334","0.36983333333333335"
"145276.json","46","19","27","8.0","3","79","64","11","0.002","0.022833333333333334","0.08433333333333333","0.19266666666666668","0.34883333333333333"
"14528.json","27","7","20","2.0","4","50","45","5","0.0165","0.09","0.24833333333333332","0.43766666666666665","0.6105"
"145293.json","43","16","27","6.0","3","75","61","10","0.0015","0.024","0.09383333333333334","0.21216666666666667","0.373"
"145446.json","31","9","22","2.0","4","56","49","7","0.010166666666666666","0.06166666666666667","0.19833333333333333","0.37983333333333336","0.5495"
"1455.json","30","10","20","2.0","5","60","48","8","0.007","0.059","0.18633333333333332","0.36483333333333334","0.542"
"145500.json","40","13","27","5.0","3","71","58","8","0.0021666666666666666","0.02666666666666667","0.10583333333333333","0.249","0.41533333333333333"
"14565.json","37","12","25","4.0","3","69","55","8","0.0035","0.036","0.12766666666666668","0.2728333333333333","0.4405"
"145663.json","46","19","27","7.0","3","81","64","12","0.0015","0.021333333333333333","0.079","0.20383333333333334","0.3581666666666667"
"145721.json","41","14","27","5.0","3","73","59","9","0.0015","0.025833333333333333","0.1085","0.25583333333333336","0.41733333333333333"
