"name","complexity","completionRate","term","credits"
"Information Technology - 72.json",294.0,0.68,12.0,180.0
"Information Technology - 72.json",294.0,0.7,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.67,12.0,180.0
"Information Technology - 72.json",294.0,0.67,12.0,180.0
"Information Technology - 72.json",294.0,0.58,12.0,180.0
"Information Technology - 72.json",294.0,0.58,12.0,180.0
"Information Technology - 72.json",294.0,0.72,12.0,180.0
"Information Technology - 72.json",294.0,0.53,12.0,180.0
"Information Technology - 72.json",294.0,0.66,12.0,180.0
"Information Technology - 72.json",294.0,0.63,12.0,180.0
"Information Technology - 72.json",294.0,0.66,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.61,12.0,180.0
"Information Technology - 72.json",294.0,0.61,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.66,12.0,180.0
"Information Technology - 72.json",294.0,0.63,12.0,180.0
"Information Technology - 72.json",294.0,0.55,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.58,12.0,180.0
"Information Technology - 72.json",294.0,0.68,12.0,180.0
"Information Technology - 72.json",294.0,0.54,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.66,12.0,180.0
"Information Technology - 72.json",294.0,0.57,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.61,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.67,12.0,180.0
"Information Technology - 72.json",294.0,0.63,12.0,180.0
"Information Technology - 72.json",294.0,0.58,12.0,180.0
"Information Technology - 72.json",294.0,0.55,12.0,180.0
"Information Technology - 72.json",294.0,0.53,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.63,12.0,180.0
"Information Technology - 72.json",294.0,0.58,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.7,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.71,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.57,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.61,12.0,180.0
"Information Technology - 72.json",294.0,0.66,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.61,12.0,180.0
"Information Technology - 72.json",294.0,0.57,12.0,180.0
"Information Technology - 72.json",294.0,0.64,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.62,12.0,180.0
"Information Technology - 72.json",294.0,0.67,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.6,12.0,180.0
"Information Technology - 72.json",294.0,0.69,12.0,180.0
"Information Technology - 72.json",294.0,0.65,12.0,180.0
"Information Technology - 72.json",294.0,0.59,12.0,180.0
"Information Technology - 72.json",294.0,0.51,12.0,180.0
"Information Technology - 72.json",294.0,0.54,12.0,180.0
"Information Technology - 72.json",294.0,0.71,12.0,180.0
"Integrated Supply Management - 184.json",145.0,0.5,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.51,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.51,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.62,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.49,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.49,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.51,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.51,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.65,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.48,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.63,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.47,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.54,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.53,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.62,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.64,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.63,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.61,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.63,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.5,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.53,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.52,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.63,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.63,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.61,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.65,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.54,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.5,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.49,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.5,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.54,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.48,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.61,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.47,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.54,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.49,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.53,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.62,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.44,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.58,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.52,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.59,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.51,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.53,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.48,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.48,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.57,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.55,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.49,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.56,8.0,129.0
"Integrated Supply Management - 184.json",145.0,0.6,8.0,129.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.89,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.77,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.88,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.76,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.9,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.78,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.8,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.78,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.89,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.75,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.8,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.8,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.92,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.73,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.75,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.78,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.88,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.76,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.79,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.76,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.85,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.88,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.8,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.78,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.86,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.9,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.87,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.84,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.81,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.8,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.77,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.82,8.0,122.0
"Interdisciplinary Health Services - 193.json",65.0,0.83,8.0,122.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.97,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.88,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.89,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.88,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.89,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.88,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.87,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.86,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.85,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.88,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.87,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.89,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.97,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.87,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.89,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.96,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.9,8.0,0.0
"MAE_TEST - 26.json",251.0,0.97,8.0,0.0
"MAE_TEST - 26.json",251.0,0.94,8.0,0.0
"MAE_TEST - 26.json",251.0,0.92,8.0,0.0
"MAE_TEST - 26.json",251.0,0.91,8.0,0.0
"MAE_TEST - 26.json",251.0,0.93,8.0,0.0
"MAE_TEST - 26.json",251.0,0.95,8.0,0.0
